model,variant,split,metric,k,value,n_users,n_ratings,seed,run_id,timestamp
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,rmse,,0.9751329048694956,943,9988,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,mae,,0.7682208481702716,943,9988,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,precision_at_k,5.0,0.027546296296296298,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,recall_at_k,5.0,0.021989747195350427,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,coverage,5.0,0.09587301587301587,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,mean_popularity,5.0,176.40208333333334,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,popularity_percentile,5.0,0.8989545096239823,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,gini,5.0,0.9787583774250441,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,precision_at_k,10.0,0.02164351851851852,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,recall_at_k,10.0,0.034755702895899555,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,coverage,10.0,0.13206349206349208,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,mean_popularity,10.0,163.11331018518518,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,popularity_percentile,10.0,0.8767402289519506,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,gini,10.0,0.9703464138741916,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,precision_at_k,20.0,0.01880787037037037,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,recall_at_k,20.0,0.06219439931773474,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,coverage,20.0,0.17777777777777778,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,mean_popularity,20.0,147.81354166666668,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,popularity_percentile,20.0,0.8549560052826015,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.005,n_factors=8,regularisation=0.005",val,gini,20.0,0.9573445767195767,864,0,20260903,20260905T065924,1788571791
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,rmse,,0.9740957526714225,943,9988,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,mae,,0.7673124415602233,943,9988,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,precision_at_k,5.0,0.02662037037037037,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,recall_at_k,5.0,0.020674358618187623,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,coverage,5.0,0.10095238095238095,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,mean_popularity,5.0,173.29722222222222,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,popularity_percentile,5.0,0.8928084851051814,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,gini,5.0,0.9767360376249266,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,precision_at_k,10.0,0.022106481481481484,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,recall_at_k,10.0,0.03629223440776001,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,coverage,10.0,0.13904761904761906,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,mean_popularity,10.0,161.2579861111111,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,popularity_percentile,10.0,0.8722565620735094,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,gini,10.0,0.9684465020576132,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,precision_at_k,20.0,0.01869212962962963,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,recall_at_k,20.0,0.06026986815625935,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,coverage,20.0,0.18476190476190477,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,mean_popularity,20.0,145.72621527777778,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,popularity_percentile,20.0,0.851341607252106,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.01,n_factors=8,regularisation=0.005",val,gini,20.0,0.9544140946502058,864,0,20260903,20260905T065924,1788571809
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,rmse,,0.970141985889997,943,9988,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,mae,,0.7650733168304791,943,9988,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,precision_at_k,5.0,0.024305555555555556,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,recall_at_k,5.0,0.01876003223502384,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,coverage,5.0,0.10666666666666667,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,mean_popularity,5.0,161.8324074074074,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,popularity_percentile,5.0,0.8535013412395878,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,gini,5.0,0.9773333333333334,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,precision_at_k,10.0,0.021064814814814817,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,recall_at_k,10.0,0.03431286881080649,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,coverage,10.0,0.14603174603174604,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,mean_popularity,10.0,154.05798611111112,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,popularity_percentile,10.0,0.8494540919572686,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,gini,10.0,0.9684747207524985,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,precision_at_k,20.0,0.018518518518518517,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,recall_at_k,20.0,0.05884572404548329,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,coverage,20.0,0.1892063492063492,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,mean_popularity,20.0,142.18356481481482,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,popularity_percentile,20.0,0.8398113955362605,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.005,n_factors=8,regularisation=0.02",val,gini,20.0,0.9540453409758965,864,0,20260903,20260905T065924,1788571843
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,rmse,,0.9688185684658356,943,9988,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,mae,,0.764463486827003,943,9988,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,precision_at_k,5.0,0.024305555555555556,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,recall_at_k,5.0,0.018484845969144695,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,coverage,5.0,0.09841269841269841,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,mean_popularity,5.0,163.22800925925927,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,popularity_percentile,5.0,0.8537069391500777,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,gini,5.0,0.979692533803645,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,precision_at_k,10.0,0.020949074074074075,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,recall_at_k,10.0,0.03565933854296931,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,coverage,10.0,0.13904761904761906,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,mean_popularity,10.0,153.95497685185185,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,popularity_percentile,10.0,0.8490619411501718,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,gini,10.0,0.9704279835390947,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,precision_at_k,20.0,0.018692129629629628,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,recall_at_k,20.0,0.05880656775122079,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,coverage,20.0,0.18222222222222223,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,mean_popularity,20.0,141.67708333333334,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,popularity_percentile,20.0,0.8399240846628077,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.01,n_factors=8,regularisation=0.02",val,gini,20.0,0.9565523956496179,864,0,20260903,20260905T065924,1788571862
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,rmse,,0.9613680913299725,943,9988,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,mae,,0.7596214044426117,943,9988,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,precision_at_k,5.0,0.021064814814814817,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,recall_at_k,5.0,0.015387120534489698,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,coverage,5.0,0.09841269841269841,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,mean_popularity,5.0,140.17777777777778,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,popularity_percentile,5.0,0.8000369135018119,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,gini,5.0,0.9816122868900646,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,precision_at_k,10.0,0.020601851851851854,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,recall_at_k,10.0,0.03330842221130198,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,coverage,10.0,0.1434920634920635,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,mean_popularity,10.0,140.92824074074073,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,popularity_percentile,10.0,0.8168779266083109,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,gini,10.0,0.9711153733098178,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,precision_at_k,20.0,0.01747685185185185,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,recall_at_k,20.0,0.058685751480970355,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,coverage,20.0,0.19174603174603175,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,mean_popularity,20.0,131.08385416666667,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,popularity_percentile,20.0,0.803042790248953,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.005,n_factors=8,regularisation=0.05",val,gini,20.0,0.9553331128747795,864,0,20260903,20260905T065924,1788571907
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,rmse,,0.9606981343438898,943,9988,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,mae,,0.758975783370304,943,9988,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,precision_at_k,5.0,0.021296296296296296,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,recall_at_k,5.0,0.016785306539157187,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,coverage,5.0,0.10857142857142857,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,mean_popularity,5.0,138.46435185185186,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,popularity_percentile,5.0,0.7967697009271024,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,gini,5.0,0.9792283950617284,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,precision_at_k,10.0,0.02025462962962963,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,recall_at_k,10.0,0.03316971945134787,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,coverage,10.0,0.15365079365079365,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,mean_popularity,10.0,138.64236111111111,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,popularity_percentile,10.0,0.8101047402230693,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,gini,10.0,0.9673988830099941,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,precision_at_k,20.0,0.017361111111111112,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,recall_at_k,20.0,0.056031405120026766,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,coverage,20.0,0.20444444444444446,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,mean_popularity,20.0,127.65341435185185,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,popularity_percentile,20.0,0.7878205297896371,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.01,n_factors=8,regularisation=0.05",val,gini,20.0,0.9503023221634332,864,0,20260903,20260905T065924,1788571933
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,rmse,,0.9591463375422711,943,9988,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,mae,,0.7606238483394611,943,9988,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,precision_at_k,5.0,0.014814814814814815,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,recall_at_k,5.0,0.011262622564429472,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,coverage,5.0,0.045714285714285714,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,mean_popularity,5.0,118.50092592592593,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,popularity_percentile,5.0,0.7408148618758529,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,gini,5.0,0.9928406819517931,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,precision_at_k,10.0,0.015625000000000003,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,recall_at_k,10.0,0.023351637521678254,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,coverage,10.0,0.06984126984126984,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,mean_popularity,10.0,115.00844907407408,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,popularity_percentile,10.0,0.7101565073650524,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,gini,10.0,0.9869134332745444,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,precision_at_k,20.0,0.014467592592592593,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,recall_at_k,20.0,0.05230560990335157,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,coverage,20.0,0.10603174603174603,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,mean_popularity,20.0,105.85202546296296,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,popularity_percentile,20.0,0.6862696479834345,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.005,n_factors=8,regularisation=0.1",val,gini,20.0,0.9773027630805409,864,0,20260903,20260905T065924,1788571980
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,rmse,,0.953218398432799,943,9988,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,mae,,0.7552522831276213,943,9988,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,precision_at_k,5.0,0.009953703703703706,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,recall_at_k,5.0,0.008362147859769823,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,coverage,5.0,0.07936507936507936,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,mean_popularity,5.0,64.83310185185185,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,popularity_percentile,5.0,0.46660754623747,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,gini,5.0,0.9883092298647854,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,precision_at_k,10.0,0.010069444444444443,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,recall_at_k,10.0,0.016135668426292733,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,coverage,10.0,0.10857142857142857,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,mean_popularity,10.0,75.92407407407407,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,popularity_percentile,10.0,0.5238027377758953,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,gini,10.0,0.9820047031158142,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,precision_at_k,20.0,0.011284722222222222,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,recall_at_k,20.0,0.038801454104222234,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,coverage,20.0,0.1657142857142857,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,mean_popularity,20.0,83.71603009259259,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,popularity_percentile,20.0,0.5646067903195444,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.01,n_factors=8,regularisation=0.1",val,gini,20.0,0.9690205026455027,864,0,20260903,20260905T065924,1788572022
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,rmse,,0.972152930480258,943,9988,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,mae,,0.7675227671359427,943,9988,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,precision_at_k,5.0,0.03009259259259259,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,recall_at_k,5.0,0.024882272220801336,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,coverage,5.0,0.10603174603174603,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,mean_popularity,5.0,181.2263888888889,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,popularity_percentile,5.0,0.9103362217045509,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,gini,5.0,0.9775293944738389,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,precision_at_k,10.0,0.02650462962962963,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,recall_at_k,10.0,0.044624044562613145,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,coverage,10.0,0.14095238095238094,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,mean_popularity,10.0,169.61354166666666,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,popularity_percentile,10.0,0.8969477240105418,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,gini,10.0,0.9685323339212228,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,precision_at_k,20.0,0.023379629629629632,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,recall_at_k,20.0,0.07809140963890698,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,coverage,20.0,0.1961904761904762,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,mean_popularity,20.0,153.99751157407408,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,popularity_percentile,20.0,0.8726791922561062,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.005,n_factors=16,regularisation=0.005",val,gini,20.0,0.9559179894179894,864,0,20260903,20260905T065924,1788572048
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,rmse,,0.9719941105368906,943,9988,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,mae,,0.7678952438914299,943,9988,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,precision_at_k,5.0,0.027314814814814816,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,recall_at_k,5.0,0.02254498759185004,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,coverage,5.0,0.08634920634920636,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,mean_popularity,5.0,178.3076388888889,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,popularity_percentile,5.0,0.9091189585392253,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,gini,5.0,0.9824368018812464,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,precision_at_k,10.0,0.02650462962962963,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,recall_at_k,10.0,0.04518795339322824,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,coverage,10.0,0.11936507936507937,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,mean_popularity,10.0,168.94155092592592,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,popularity_percentile,10.0,0.8969865493670292,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,gini,10.0,0.9743608171663727,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,precision_at_k,20.0,0.023090277777777776,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,recall_at_k,20.0,0.08009493178951803,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,coverage,20.0,0.16,864,0,20260903,20260905T065924,1788572063
mf,"learning_rate=0.01,n_factors=16,regularisation=0.005",val,mean_popularity,20.0,154.66857638888888,864,0,20260903,20260905T065924,1788572063
