model,variant,split,metric,k,value,n_users,n_ratings,seed,run_id,timestamp,history
most_popular,history=20,test,coverage,10.0,0.010939510939510939,197,0,20260903,20260908T113236,1788847547,20
most_popular,history=20,test,mean_popularity,10.0,339.8030456852792,197,0,20260903,20260908T113236,1788847547,20
most_popular,history=20,test,popularity_percentile,10.0,0.9967238781333655,197,0,20260903,20260908T113236,1788847547,20
most_popular,history=20,test,gini,10.0,0.9930005422391209,197,0,20260903,20260908T113236,1788847547,20
most_popular,history=20,test,precision_at_k,20.0,0.04416243654822335,197,0,20260903,20260908T113236,1788847547,20
most_popular,history=20,test,recall_at_k,20.0,0.08281252795547027,197,0,20260903,20260908T113236,1788847547,20
most_popular,history=20,test,coverage,20.0,0.01866151866151866,197,0,20260903,20260908T113236,1788847547,20
most_popular,history=20,test,mean_popularity,20.0,290.99314720812185,197,0,20260903,20260908T113236,1788847547,20
most_popular,history=20,test,popularity_percentile,20.0,0.9932019572401215,197,0,20260903,20260908T113236,1788847547,20
most_popular,history=20,test,gini,20.0,0.9860660878427376,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,rmse,,1.1262460469040294,200,5081,20260903,20260908T113236,1788847547,20
content,history=20,test,mae,,0.8895671124717597,200,5081,20260903,20260908T113236,1788847547,20
content,history=20,test,precision_at_k,5.0,0.02842639593908629,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,recall_at_k,5.0,0.011766483638725985,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,coverage,5.0,0.24581724581724582,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,mean_popularity,5.0,58.048730964467005,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,popularity_percentile,5.0,0.629396517629216,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,gini,5.0,0.8567319313512207,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,precision_at_k,10.0,0.01928934010152284,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,recall_at_k,10.0,0.01689011998553572,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,coverage,10.0,0.35456885456885456,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,mean_popularity,10.0,55.53045685279188,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,popularity_percentile,10.0,0.6181329079789895,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,gini,10.0,0.8088861885816201,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,precision_at_k,20.0,0.01700507614213198,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,recall_at_k,20.0,0.028922624127407013,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,coverage,20.0,0.481981981981982,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,mean_popularity,20.0,51.24111675126903,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,popularity_percentile,20.0,0.5926726068098097,197,0,20260903,20260908T113236,1788847547,20
content,history=20,test,gini,20.0,0.7592350508594163,197,0,20260903,20260908T113236,1788847547,20
item_knn,history=20,test,rmse,,1.0399595374248218,200,5081,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,mae,,0.8090146073655294,200,5081,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,precision_at_k,5.0,0.021319796954314723,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,recall_at_k,5.0,0.00707162350259809,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,coverage,5.0,0.16666666666666666,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,mean_popularity,5.0,79.28324873096447,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,popularity_percentile,5.0,0.6312393566079735,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,gini,5.0,0.924911641155296,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,precision_at_k,10.0,0.02284263959390863,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,recall_at_k,10.0,0.01562601415994165,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,coverage,10.0,0.2528957528957529,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,mean_popularity,10.0,81.72994923857868,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,popularity_percentile,10.0,0.648983627562177,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,gini,10.0,0.8985614330791996,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,precision_at_k,20.0,0.021573604060913704,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,recall_at_k,20.0,0.034177139680645674,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,coverage,20.0,0.36036036036036034,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,mean_popularity,20.0,82.93350253807107,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,popularity_percentile,20.0,0.6640097273657339,197,0,20260903,20260908T113236,1788847551,20
item_knn,history=20,test,gini,20.0,0.8708631401524802,197,0,20260903,20260908T113236,1788847551,20
item_knn_ranking,history=20,test,rmse,,1.1388368663036017,200,5081,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,mae,,0.8924031671711793,200,5081,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,precision_at_k,5.0,0.03248730964467005,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,recall_at_k,5.0,0.014392773478314361,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,coverage,5.0,0.15637065637065636,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,mean_popularity,5.0,127.49644670050762,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,popularity_percentile,5.0,0.8077139056223259,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,gini,5.0,0.9410795131607315,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,precision_at_k,10.0,0.03096446700507614,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,recall_at_k,10.0,0.024975982631545334,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,coverage,10.0,0.24581724581724582,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,mean_popularity,10.0,121.05076142131979,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,popularity_percentile,10.0,0.7991818683994627,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,gini,10.0,0.917339892466796,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,precision_at_k,20.0,0.0266497461928934,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,recall_at_k,20.0,0.044495307319174816,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,coverage,20.0,0.36229086229086227,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,mean_popularity,20.0,109.51675126903554,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,popularity_percentile,20.0,0.7669560470809731,197,0,20260903,20260908T113236,1788847554,20
item_knn_ranking,history=20,test,gini,20.0,0.885882183851727,197,0,20260903,20260908T113236,1788847554,20
mf,history=20,test,rmse,,1.001014406595516,200,5081,20260903,20260908T113236,1788847578,20
mf,history=20,test,mae,,0.7858360571945718,200,5081,20260903,20260908T113236,1788847578,20
mf,history=20,test,precision_at_k,5.0,0.02030456852791878,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,recall_at_k,5.0,0.010663680354858474,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,coverage,5.0,0.03667953667953668,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,mean_popularity,5.0,86.61319796954315,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,popularity_percentile,5.0,0.6606705214404084,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,gini,5.0,0.9918370146796542,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,precision_at_k,10.0,0.02030456852791878,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,recall_at_k,10.0,0.018332385608663758,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,coverage,10.0,0.06177606177606178,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,mean_popularity,10.0,97.56700507614214,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,popularity_percentile,10.0,0.7149845885317758,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,gini,10.0,0.9855267885724739,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,precision_at_k,20.0,0.01852791878172589,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,recall_at_k,20.0,0.030463760307917455,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,coverage,20.0,0.0945945945945946,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,mean_popularity,20.0,93.9517766497462,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,popularity_percentile,20.0,0.7177254764807594,197,0,20260903,20260908T113236,1788847578,20
mf,history=20,test,gini,20.0,0.9736220266677119,197,0,20260903,20260908T113236,1788847578,20
mf_ranking,history=20,test,rmse,,1.004653705459972,200,5081,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,mae,,0.7882543841214552,200,5081,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,precision_at_k,5.0,0.029441624365482238,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,recall_at_k,5.0,0.011614582107897578,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,coverage,5.0,0.03667953667953668,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,mean_popularity,5.0,156.5279187817259,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,popularity_percentile,5.0,0.9216358709685853,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,gini,5.0,0.9895308651653829,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,precision_at_k,10.0,0.02690355329949239,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,recall_at_k,10.0,0.020802920742332483,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,coverage,10.0,0.05662805662805663,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,mean_popularity,10.0,143.65989847715736,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,popularity_percentile,10.0,0.8927208187199493,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,gini,10.0,0.9828351919722478,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,precision_at_k,20.0,0.02512690355329949,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,recall_at_k,20.0,0.042245765798646466,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,coverage,20.0,0.07979407979407979,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,mean_popularity,20.0,126.34746192893401,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,popularity_percentile,20.0,0.8595627915186261,197,0,20260903,20260908T113236,1788847598,20
mf_ranking,history=20,test,gini,20.0,0.9744876493607458,197,0,20260903,20260908T113236,1788847598,20
